B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,Cost
4979,1149,40.719,-73.999,Permanent Bulletin,900,3,17:05,17:00,0.043008697,0.004295347
4980,1149,40.719,-73.999,Permanent Bulletin,900,3,17:15,17:10,0.043008697,0.00456085
4981,1149,40.719,-73.999,Permanent Bulletin,900,3,17:25,17:20,0.043008697,0.004017229
4982,1149,40.719,-73.999,Permanent Bulletin,900,3,17:55,17:50,0.086017395,0.008626158
4983,1149,40.719,-73.999,Permanent Bulletin,900,3,18:05,18:00,0.043008697,0.00422933
4984,1149,40.719,-73.999,Permanent Bulletin,900,3,18:10,18:05,0.043008697,0.00454891
4985,1149,40.719,-73.999,Permanent Bulletin,900,3,18:20,18:15,0.043008697,0.004494056
4986,1149,40.719,-73.999,Permanent Bulletin,900,3,18:25,18:20,0.043008697,0.004422743
4987,1149,40.719,-73.999,Permanent Bulletin,900,3,0.791666667,18:55,0.043008697,0.003931477
4988,1149,40.719,-73.999,Permanent Bulletin,900,3,19:05,19:00,0.086017395,0.009178146
4989,1149,40.719,-73.999,Permanent Bulletin,900,3,19:20,19:15,0.043008697,0.004154792
4990,1149,40.719,-73.999,Permanent Bulletin,900,3,19:35,19:30,0.043008697,0.004530416
4991,1149,40.719,-73.999,Permanent Bulletin,900,3,20:05,20:00,0.043008697,0.004400497
4992,1149,40.719,-73.999,Permanent Bulletin,900,3,20:15,20:10,0.043008697,0.004716371
4993,1149,40.719,-73.999,Permanent Bulletin,900,3,21:20,21:15,0.043008697,0.00423285
4994,1149,40.719,-73.999,Permanent Bulletin,900,3,21:40,21:35,0.043008697,0.004214226
4995,1149,40.719,-73.999,Permanent Bulletin,900,3,0.958333333,22:55,0.043008697,0.004088248
4996,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0:05,0:00,0.074844691,0.007676946
4997,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0:20,0:15,0.224534072,0.022234196
4998,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0:40,0:35,0.074844691,0.007047898
4999,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0:45,0:40,0.224534072,0.024408417
5000,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0:55,0:50,0.299378763,0.031086336
5001,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.041666667,0:55,0.149689382,0.015312012
5002,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,1:20,1:15,0.074844691,0.006957185
5003,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,1:25,1:20,0.149689382,0.015593456
5004,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,1:35,1:30,0.074844691,0.007535054
5005,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,1:40,1:35,0.074844691,0.008171143
5006,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,1:50,1:45,0.074844691,0.00738341
5007,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:10,2:05,0.074844691,0.007603737
5008,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:15,2:10,0.074844691,0.007275601
5009,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:25,2:20,0.149689382,0.013878766
5010,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:30,2:25,0.074844691,0.00675373
5011,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:35,2:30,0.074844691,0.007278752
5012,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,2:40,2:35,0.074844691,0.008099529
5013,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,3:15,3:10,0.074844691,0.007737533
5014,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.166666667,3:55,0.074844691,0.007121284
5015,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,4:45,4:40,0.074844691,0.007036535
5016,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,5:55,5:50,0.074844691,0.006914151
5017,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,8:35,8:30,0.074844691,0.007696487
5018,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,10:50,10:45,0.074844691,0.007092577
5019,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,11:10,11:05,0.074844691,0.007133904
5020,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,11:30,11:25,0.074844691,0.008155796
5021,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,13:55,13:50,0.149689382,0.015412378
5022,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,14:05,14:00,0.074844691,0.007997464
5023,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,14:10,14:05,0.074844691,0.006776825
5024,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,14:15,14:10,0.074844691,0.008140119
5025,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.625,14:55,0.074844691,0.007544816
5026,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,15:05,15:00,0.074844691,0.007431119
5027,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,15:35,15:30,0.074844691,0.007467879
5028,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.666666667,15:55,0.074844691,0.007414884
5029,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,16:10,16:05,0.074844691,0.007172484
5030,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,16:25,16:20,0.074844691,0.008144353
5031,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,17:10,17:05,0.074844691,0.00698152
5032,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,17:30,17:25,0.074844691,0.00739197
5033,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,17:35,17:30,0.074844691,0.007920781
5034,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:05,18:00,0.074844691,0.007497341
5035,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:15,18:10,0.074844691,0.008111091
5036,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:30,18:25,0.074844691,0.007496079
5037,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:35,18:30,0.074844691,0.006915685
5038,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:40,18:35,0.224534072,0.021702973
5039,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:45,18:40,0.074844691,0.008143045
5040,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,18:50,18:45,0.149689382,0.01435311
5041,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:15,19:10,0.224534072,0.023270705
5042,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:20,19:15,0.074844691,0.006877674
5043,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:30,19:25,0.149689382,0.016446213
5044,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:35,19:30,0.074844691,0.00710583
5045,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:40,19:35,0.074844691,0.007845174
5046,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:45,19:40,0.074844691,0.007861614
5047,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,19:55,19:50,0.074844691,0.007967148
5048,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.833333333,19:55,0.149689382,0.016153887
5049,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,20:05,20:00,0.149689382,0.015642142
5050,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,20:20,20:15,0.074844691,0.007066657
5051,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,20:30,20:25,0.074844691,0.007298172
5052,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,20:50,20:45,0.074844691,0.008082468
5053,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,20:55,20:50,0.074844691,0.007904675
5054,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,21:05,21:00,0.149689382,0.014691568
5055,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,21:15,21:10,0.149689382,0.016208171
5056,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,21:20,21:15,0.074844691,0.007168126
5057,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,21:25,21:20,0.074844691,0.007505604
5058,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,21:30,21:25,0.074844691,0.007496072
5059,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.916666667,21:55,0.224534072,0.02120692
5060,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:10,22:05,0.224534072,0.02279458
5061,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:15,22:10,0.149689382,0.015720058
5062,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:20,22:15,0.224534072,0.020249865
5063,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:30,22:25,0.074844691,0.007751272
5064,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:45,22:40,0.149689382,0.014000949
5065,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,22:50,22:45,0.074844691,0.007306025
5066,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,0.958333333,22:55,0.149689382,0.013922157
5067,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:05,23:00,0.149689382,0.015781331
5068,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:15,23:10,0.074844691,0.008175082
5069,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:20,23:15,0.149689382,0.014205815
5070,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:25,23:20,0.074844691,0.007287904
5071,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:30,23:25,0.074844691,0.007418207
5072,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:35,23:30,0.149689382,0.014126554
5073,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:40,23:35,0.074844691,0.007875302
5074,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:45,23:40,0.074844691,0.007682252
5075,1150,40.7263,-73.9995,Permanent Bulletin,1566.2,3,23:55,23:50,0.074844691,0.007220656
5076,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:05,0:00,0.019497276,0.001899824
5077,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:15,0:10,0.019497276,0.00192981
5078,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:20,0:15,0.038994552,0.004110506
5079,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:25,0:20,0.019497276,0.002107224
5080,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:35,0:30,0.019497276,0.002029939
5081,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:40,0:35,0.019497276,0.00213167
5082,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0:55,0:50,0.019497276,0.001871843
5083,1159,40.720455,-74.00078,Permanent Bulletin,408,3,1:25,1:20,0.019497276,0.001777187
5084,1159,40.720455,-74.00078,Permanent Bulletin,408,3,1:30,1:25,0.058491828,0.006281884
5085,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.083333333,1:55,0.019497276,0.001908647
5086,1159,40.720455,-74.00078,Permanent Bulletin,408,3,2:15,2:10,0.019497276,0.001984434
5087,1159,40.720455,-74.00078,Permanent Bulletin,408,3,3:15,3:10,0.019497276,0.002022604
5088,1159,40.720455,-74.00078,Permanent Bulletin,408,3,3:40,3:35,0.019497276,0.002027275
5089,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.166666667,3:55,0.019497276,0.001981479
5090,1159,40.720455,-74.00078,Permanent Bulletin,408,3,8:30,8:25,0.019497276,0.001822391
5091,1159,40.720455,-74.00078,Permanent Bulletin,408,3,9:20,9:15,0.019497276,0.001879708
5092,1159,40.720455,-74.00078,Permanent Bulletin,408,3,10:30,10:25,0.019497276,0.001872794
5093,1159,40.720455,-74.00078,Permanent Bulletin,408,3,10:35,10:30,0.058491828,0.006302434
5094,1159,40.720455,-74.00078,Permanent Bulletin,408,3,10:45,10:40,0.233967313,0.022135048
5095,1159,40.720455,-74.00078,Permanent Bulletin,408,3,10:50,10:45,0.077989104,0.008360275
5096,1159,40.720455,-74.00078,Permanent Bulletin,408,3,10:55,10:50,0.175475485,0.016769537
5097,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.458333333,10:55,0.077989104,0.007054241
5098,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:05,11:00,0.155978209,0.014630822
5099,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:10,11:05,0.194972761,0.018028066
5100,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:15,11:10,0.175475485,0.017677337
5101,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:20,11:15,0.077989104,0.007141919
5102,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:25,11:20,0.155978209,0.017045349
5103,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:30,11:25,0.019497276,0.001903059
5104,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:35,11:30,0.058491828,0.006323959
5105,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:40,11:35,0.038994552,0.003965282
5106,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:45,11:40,0.058491828,0.005542667
5107,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:50,11:45,0.077989104,0.007647681
5108,1159,40.720455,-74.00078,Permanent Bulletin,408,3,11:55,11:50,0.038994552,0.004238405
5109,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.5,11:55,0.019497276,0.002140372
5110,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:05,12:00,0.038994552,0.003628331
5111,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:10,12:05,0.038994552,0.004019029
5112,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:15,12:10,0.058491828,0.005944816
5113,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:20,12:15,0.019497276,0.001877879
5114,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:30,12:25,0.019497276,0.001778334
5115,1159,40.720455,-74.00078,Permanent Bulletin,408,3,12:50,12:45,0.038994552,0.004008325
5116,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.541666667,12:55,0.019497276,0.001808336
5117,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:05,13:00,0.058491828,0.006395724
5118,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:10,13:05,0.038994552,0.004038831
5119,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:15,13:10,0.019497276,0.001894118
5120,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:25,13:20,0.019497276,0.001814457
5121,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:30,13:25,0.019497276,0.001993739
5122,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:40,13:35,0.019497276,0.002053915
5123,1159,40.720455,-74.00078,Permanent Bulletin,408,3,13:50,13:45,0.019497276,0.001830948
5124,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.583333333,13:55,0.019497276,0.002029567
5125,1159,40.720455,-74.00078,Permanent Bulletin,408,3,14:05,14:00,0.038994552,0.003648001
5126,1159,40.720455,-74.00078,Permanent Bulletin,408,3,14:10,14:05,0.019497276,0.002061323
5127,1159,40.720455,-74.00078,Permanent Bulletin,408,3,14:15,14:10,0.019497276,0.002023428
5128,1159,40.720455,-74.00078,Permanent Bulletin,408,3,14:40,14:35,0.019497276,0.002009077
5129,1159,40.720455,-74.00078,Permanent Bulletin,408,3,14:50,14:45,0.019497276,0.002026272
5130,1159,40.720455,-74.00078,Permanent Bulletin,408,3,15:10,15:05,0.019497276,0.002044964
5131,1159,40.720455,-74.00078,Permanent Bulletin,408,3,15:55,15:50,0.019497276,0.001857864
5132,1159,40.720455,-74.00078,Permanent Bulletin,408,3,16:05,16:00,0.019497276,0.001844032
5133,1159,40.720455,-74.00078,Permanent Bulletin,408,3,16:10,16:05,0.019497276,0.002047145
5134,1159,40.720455,-74.00078,Permanent Bulletin,408,3,16:25,16:20,0.019497276,0.001856897
5135,1159,40.720455,-74.00078,Permanent Bulletin,408,3,16:55,16:50,0.058491828,0.005914827
5136,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.708333333,16:55,0.019497276,0.002131742
5137,1159,40.720455,-74.00078,Permanent Bulletin,408,3,17:05,17:00,0.077989104,0.007183795
5138,1159,40.720455,-74.00078,Permanent Bulletin,408,3,17:10,17:05,0.019497276,0.002020756
5139,1159,40.720455,-74.00078,Permanent Bulletin,408,3,17:25,17:20,0.019497276,0.002017083
5140,1159,40.720455,-74.00078,Permanent Bulletin,408,3,17:30,17:25,0.019497276,0.002092097
5141,1159,40.720455,-74.00078,Permanent Bulletin,408,3,17:35,17:30,0.058491828,0.005934736
5142,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:10,18:05,0.019497276,0.002038798
5143,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:25,18:20,0.058491828,0.005656561
5144,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:40,18:35,0.019497276,0.002135495
5145,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:45,18:40,0.019497276,0.002025895
5146,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:50,18:45,0.019497276,0.001993879
5147,1159,40.720455,-74.00078,Permanent Bulletin,408,3,18:55,18:50,0.058491828,0.006093876
5148,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.791666667,18:55,0.038994552,0.004226139
5149,1159,40.720455,-74.00078,Permanent Bulletin,408,3,19:05,19:00,0.019497276,0.001815085
5150,1159,40.720455,-74.00078,Permanent Bulletin,408,3,19:10,19:05,0.019497276,0.001987676
5151,1159,40.720455,-74.00078,Permanent Bulletin,408,3,19:35,19:30,0.038994552,0.003990404
5152,1159,40.720455,-74.00078,Permanent Bulletin,408,3,19:45,19:40,0.019497276,0.001780144
5153,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.833333333,19:55,0.019497276,0.002073921
5154,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:05,20:00,0.019497276,0.001826611
5155,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:10,20:05,0.038994552,0.003523564
5156,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:15,20:10,0.019497276,0.002142421
5157,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:20,20:15,0.019497276,0.001922997
5158,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:40,20:35,0.019497276,0.00200131
5159,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:45,20:40,0.019497276,0.002033545
5160,1159,40.720455,-74.00078,Permanent Bulletin,408,3,20:55,20:50,0.019497276,0.002095983
5161,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.875,20:55,0.038994552,0.003863279
5162,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:05,21:00,0.038994552,0.00414201
5163,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:10,21:05,0.038994552,0.003921619
5164,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:15,21:10,0.019497276,0.001843793
5165,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:30,21:25,0.019497276,0.001788775
5166,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:35,21:30,0.019497276,0.001937868
5167,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:40,21:35,0.019497276,0.001896253
5168,1159,40.720455,-74.00078,Permanent Bulletin,408,3,21:55,21:50,0.058491828,0.006432748
5169,1159,40.720455,-74.00078,Permanent Bulletin,408,3,22:05,22:00,0.097486381,0.010103212
5170,1159,40.720455,-74.00078,Permanent Bulletin,408,3,22:10,22:05,0.077989104,0.008056782
5171,1159,40.720455,-74.00078,Permanent Bulletin,408,3,22:20,22:15,0.019497276,0.002093462
5172,1159,40.720455,-74.00078,Permanent Bulletin,408,3,22:45,22:40,0.019497276,0.001958602
5173,1159,40.720455,-74.00078,Permanent Bulletin,408,3,0.958333333,22:55,0.019497276,0.002141662
5174,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:05,23:00,0.019497276,0.001814093
5175,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:10,23:05,0.019497276,0.001929416
5176,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:25,23:20,0.019497276,0.00205038
5177,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:45,23:40,0.019497276,0.002142791
5178,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:50,23:45,0.019497276,0.002061358
5179,1159,40.720455,-74.00078,Permanent Bulletin,408,3,23:55,23:50,0.019497276,0.001966941
5180,1159,40.720455,-74.00078,Permanent Bulletin,408,3,1,23:55,0.038994552,0.003553307
5181,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:05,0:00,0.019628692,0.002091406
5182,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:10,0:05,0.019628692,0.001950942
5183,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:20,0:15,0.058886075,0.006067798
5184,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:40,0:35,0.019628692,0.002044265
5185,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:45,0:40,0.058886075,0.006348258
5186,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0:55,0:50,0.058886075,0.005328819
5187,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.041666667,0:55,0.039257383,0.003938971
5188,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:20,1:15,0.019628692,0.001830827
5189,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:25,1:20,0.039257383,0.00405098
5190,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:35,1:30,0.019628692,0.002149494
5191,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:40,1:35,0.019628692,0.00205976
5192,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:45,1:40,0.019628692,0.001847924
5193,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,1:50,1:45,0.019628692,0.00179225
5194,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:10,2:05,0.019628692,0.001817348
5195,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:15,2:10,0.019628692,0.0019146
5196,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:25,2:20,0.039257383,0.00401543
5197,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:30,2:25,0.019628692,0.001853998
5198,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:35,2:30,0.019628692,0.001785166
5199,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,2:50,2:45,0.019628692,0.001975515
5200,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.125,2:55,0.019628692,0.002148267
5201,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,3:15,3:10,0.019628692,0.001966955
5202,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.166666667,3:55,0.019628692,0.002021306
5203,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,4:45,4:40,0.019628692,0.002152554
5204,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.208333333,4:55,0.019628692,0.002026486
5205,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,5:20,5:15,0.019628692,0.001840835
5206,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,5:55,5:50,0.019628692,0.001900582
5207,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,6:05,6:00,0.019628692,0.001803731
5208,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,8:35,8:30,0.019628692,0.001977801
5209,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,9:15,9:10,0.019628692,0.002148477
5210,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,11:10,11:05,0.019628692,0.002023904
5211,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,11:30,11:25,0.019628692,0.002086637
5212,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,13:15,13:10,0.019628692,0.002033287
5213,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,13:45,13:40,0.019628692,0.002129266
5214,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,13:50,13:45,0.019628692,0.001796457
5215,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,13:55,13:50,0.019628692,0.001927765
5216,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,14:10,14:05,0.039257383,0.00416168
5217,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,14:15,14:10,0.019628692,0.00211632
5218,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,15:35,15:30,0.019628692,0.001891297
5219,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,16:25,16:20,0.039257383,0.003947293
5220,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,16:35,16:30,0.019628692,0.00179626
5221,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,16:40,16:35,0.019628692,0.002098257
5222,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:05,17:00,0.019628692,0.001922355
5223,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:15,17:10,0.019628692,0.002043225
5224,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:20,17:15,0.019628692,0.001999875
5225,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:30,17:25,0.019628692,0.001976762
5226,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:45,17:40,0.019628692,0.002111697
5227,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:50,17:45,0.019628692,0.001782413
5228,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,17:55,17:50,0.019628692,0.001920176
5229,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.75,17:55,0.019628692,0.002008978
5230,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:05,18:00,0.039257383,0.003748245
5231,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:10,18:05,0.019628692,0.002155996
5232,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:15,18:10,0.019628692,0.001919992
5233,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:25,18:20,0.039257383,0.004109275
5234,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:30,18:25,0.019628692,0.002040114
5235,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:40,18:35,0.058886075,0.005378461
5236,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,18:45,18:40,0.039257383,0.004255655
5237,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:15,19:10,0.019628692,0.001996562
5238,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:20,19:15,0.019628692,0.001792881
5239,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:25,19:20,0.019628692,0.001855575
5240,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:30,19:25,0.019628692,0.00177141
5241,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:45,19:40,0.019628692,0.00196519
5242,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,19:55,19:50,0.039257383,0.003893382
5243,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,0.833333333,19:55,0.039257383,0.004075853
5244,1165,40.7263,-74.0002,Permanent Bulletin,410.75,3,20:05,20:00,0.039257383,0.004138919
